,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-08-08 02:00:00,2.13806482242306,0.5925520555578893,0.2832862923143503,0.5694035144055907,0.3989620506374558,3.9822687353383457,3.9822687353383457,3.9822687353383457,3.9822687353383457,2.0683075683362464
2006-08-08 03:00:00,2.13806482242306,0.5304688903887202,0.2832862923143503,0.5036729195990378,0.3989620506374558,3.854454975362624,3.854454975362624,3.854454975362624,3.854454975362624,2.0345571074089857
2006-08-08 04:00:00,2.604912119433,0.48769146636802196,0.366276010735378,0.38827765391548114,0.3989620506374558,4.246119301089337,4.246119301089337,4.246119301089337,4.246119301089337,1.8993394682096518
2006-08-08 05:00:00,2.13806482242306,0.46240399585378067,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.6709948151441276,3.6709948151441276,3.6709948151441276,3.6709948151441276,1.9814547079791924
2006-08-08 06:00:00,2.7636642314216653,0.5500197587508673,0.9697822389017544,0.3882776539154811,0.39896205063745577,5.070705933627224,5.070705933627224,5.070705933627224,5.070705933627224,1.985465465532613
2006-08-08 07:00:00,3.939239091255732,0.7434801015411203,1.4164314615717513,0.5154852196891191,0.39896205063745577,7.013597924695178,7.013597924695178,7.013597924695178,7.013597924695179,1.9118506304186917
2006-08-08 08:00:00,4.480673387552125,0.9074441658505106,1.4164314615717515,1.1457449054901936,0.5678397936827522,8.518133714147332,8.518133714147332,8.518133714147332,8.518133714147332,1.9239222496074329
2006-08-08 09:00:00,4.771425890985176,0.7387471491773293,1.4164314615717515,1.3317100703679996,0.6999692971530155,8.958283869255272,8.958283869255272,8.958283869255272,8.958283869255272,1.9101375361128365
2006-08-08 10:00:00,2.488749977698106,0.999575207024434,1.4164314615717517,1.43953468188534,0.8150043383400731,7.1592956665197045,7.1592956665197045,7.1592956665197045,7.1592956665197045,2.4348969399682123
2006-08-08 11:00:00,2.7363445359021785,1.22973185576121,1.4164314615717515,1.38934203543114,0.7963841742324289,7.568234062898709,7.568234062898709,7.568234062898709,7.568234062898709,2.3237411142369377
2006-08-08 12:00:00,3.8318668175639927,1.8897916813147804,1.4100043857000353,0.7175403312445109,0.5660660109019289,8.415269226725247,8.415269226725247,8.415269226725247,8.415269226725247,2.0448910731128915
2006-08-08 13:00:00,4.322840322304474,1.6388785108977404,1.4145836419950297,1.5043713148516875,1.1470855540621003,10.027759344111033,10.027759344111033,10.027759344111033,10.027759344111033,2.0106207199489448
2006-08-08 14:00:00,5.202522051219115,1.8043231425204813,0.8879483949619844,1.1894338614481663,1.3740224136495813,10.458249863799328,10.458249863799328,10.458249863799328,10.458249863799328,1.9156697530423947
2006-08-08 15:00:00,5.773652223229554,1.4432548704701154,0.8083077267692711,1.4286071966470058,1.994810253187279,11.448632270303225,11.448632270303225,11.448632270303225,11.448632270303225,1.9014462936730825
2006-08-08 16:00:00,4.913474302832384,1.2911614518705319,1.2127104128556052,1.2259448323762105,1.992141101848864,10.635432101783596,10.635432101783596,10.635432101783596,10.635432101783596,1.9514177719416568
2006-08-08 17:00:00,3.3019122517181385,0.9880005182179534,0.49497280097618573,1.2030157513109918,1.9900036542310442,7.9779049764543135,7.9779049764543135,7.9779049764543135,7.9779049764543135,2.1168343811412553
2006-08-08 18:00:00,2.13806482242306,1.609706520834817,1.1107835678137044,0.6734936821294315,1.376445696231189,6.908494289432202,6.908494289432202,6.908494289432202,6.908494289432202,2.655239837096362
2006-08-08 19:00:00,2.13806482242306,0.47127236770972436,1.049210758415147,0.597341859379019,0.9754425534553641,5.2313323613823135,5.2313323613823135,5.2313323613823135,5.2313323613823135,2.3618588421399846
2006-08-08 20:00:00,2.13806482242306,1.1447552226179531,0.41286960773412684,0.5342052249500622,0.8239242411586333,5.053819118883835,5.053819118883835,5.053819118883835,5.053819118883835,2.32663678679755
2006-08-08 21:00:00,2.1380648224230594,1.4207289541340955,0.7867822780347504,0.5779716898009643,0.8301525146116038,5.753700259004473,5.753700259004473,5.753700259004473,5.753700259004473,2.465837453212941
2006-08-08 22:00:00,5.50421454676973,1.0334673903587146,0.6973459044526964,0.8650091276152495,0.3989620506374558,8.498999019833848,8.498999019833848,8.498999019833848,8.498999019833848,1.889213966245499
2006-08-08 23:00:00,4.5920424422362185,0.40088063599103896,0.44363587425191786,0.7466379329295572,0.46457924031353587,6.647776125722269,6.647776125722269,6.647776125722269,6.647776125722269,2.0218001597151756
2006-08-09 00:00:00,4.087461929226135,0.8427139380116823,0.5844578550303149,0.48904401589366037,0.3989620506374558,6.402639788799249,6.402639788799249,6.402639788799249,6.402639788799249,1.8733261115813218
2006-08-09 01:00:00,3.966403542237713,0.8925098387588033,0.2832862923143503,0.44689238667412645,0.39896205063745577,5.98805411062245,5.98805411062245,5.98805411062245,5.98805411062245,1.8867692551396686
2006-08-09 02:00:00,3.6619081809922998,0.40088063599103896,0.2832862923143503,0.8059677432170782,0.39896205063745577,5.551004903152222,5.551004903152222,5.551004903152222,5.551004903152222,1.9068596681707741
2006-08-09 03:00:00,3.4164316421322596,0.4343837661262528,0.2832862923143503,0.38827765391548114,0.3989620506374558,4.9213414051257995,4.9213414051257995,4.9213414051257995,4.9213414051257995,1.8504061445756077
2006-08-09 04:00:00,2.13806482242306,0.4737800324000202,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.6823708516903673,3.6823708516903673,3.6823708516903673,3.6823708516903673,1.9857412491560238
2006-08-09 05:00:00,2.1380648224230594,0.4385120188614568,0.2832862923143503,0.6523630092256765,0.39896205063745577,3.9113985084319696,3.9113985084319696,3.9113985084319696,3.9111881934619994,2.0517504018396853
2006-08-09 06:00:00,2.13806482242306,0.40088063599103896,0.42437562896264674,0.6843742141402254,0.5169515123034722,4.164646813820443,4.164646813820443,4.164646813820443,4.164646813820443,2.1195344894417394
2006-08-09 07:00:00,3.5864265792275085,0.40088063599103896,0.2832862923143503,0.49923505076564284,0.407350910067548,5.17717946836609,5.17717946836609,5.17717946836609,5.17717946836609,1.8786575427451901
2006-08-09 08:00:00,4.3538877012718045,0.9272529243842029,0.6199972795709492,1.0852663853252675,0.7121809371861176,7.6985852277383415,7.6985852277383415,7.6985852277383415,7.6985852277383415,1.8895394646436328
2006-08-09 09:00:00,4.860207365688108,1.0924921461094932,0.7263473791290007,0.6297038789719246,1.0122711250140228,8.32102189491255,8.32102189491255,8.32102189491255,8.32102189491255,1.9152379673265219
2006-08-09 10:00:00,3.0231579830022732,1.6766068610458873,1.0099925712079367,1.8781322107346812,1.1010085340230218,8.6888981600138,8.6888981600138,8.6888981600138,8.6888981600138,2.3021118205552424
2006-08-09 11:00:00,2.7719533061096615,1.1438143141452126,0.8937861014613495,1.9274486608951242,0.9731701212812224,7.710172503892571,7.710172503892571,7.710172503892571,7.710172503892571,2.314455891571429
2006-08-09 12:00:00,3.3888699364744244,1.9969653961659146,1.0641172625259387,1.7951085621274487,0.5443386475051868,8.789399804798913,8.789399804798913,8.789399804798913,8.789399804798913,2.1525932603253124
2006-08-09 13:00:00,3.639092485385267,2.0044031799551947,0.8894982359905822,1.8587443687849505,1.1415742315310542,9.533312501647048,9.533312501647048,9.533312501647048,9.533312501647048,2.125644861576401
2006-08-09 14:00:00,4.139479570474807,1.4222429680179558,0.879868969387463,1.9338586790581873,1.5273578233578602,9.902808010296273,9.902808010296273,9.902808010296273,9.902808010296273,2.0351593353211994
2006-08-09 15:00:00,6.549360314634476,1.3384063106217858,1.238964675592388,1.8353407001905928,1.8831675892378377,12.84523959027708,12.84523959027708,12.84523959027708,12.845239590277082,1.875357688246423
2006-08-09 16:00:00,2.1380648224230594,0.9999107449463012,0.9977683189047083,1.5338113596105654,1.9938759854335226,7.663431231318157,7.663431231318157,7.663431231318157,7.663431231318157,2.7767017949481154
2006-08-09 17:00:00,4.422128512078643,1.0065869136389045,1.0683934536729938,0.5664504781138537,1.967958769358198,9.031518126862593,9.031518126862593,9.031518126862593,9.031518126862593,2.06476535223566
2006-08-09 18:00:00,2.208516262175352,0.827232365348591,0.9193346977429865,0.5491049837094322,1.1214673423658357,5.625655651342197,5.625655651342197,5.625655651342197,5.625655651342197,2.376925803015821
2006-08-09 19:00:00,5.700238920868992,1.6041041425636302,0.2925271416469605,1.1251307536801844,0.7069533535891357,9.428954312348903,9.428954312348903,9.428954312348903,9.428954312348903,2.098055715311863
2006-08-09 20:00:00,5.837837996593912,0.6066315872205695,0.29047130985682024,0.5631552886975306,0.6063182423319766,7.904414424700809,7.904414424700809,7.904414424700809,7.904414424700809,2.038677713524415
2006-08-09 21:00:00,4.669499748246027,0.6781593414834052,0.3524424174980152,0.605666760019554,0.7432828784717191,7.049051145718721,7.049051145718721,7.049051145718721,7.049051145718721,1.8384732443249585
2006-08-09 22:00:00,2.1380648224230594,0.5024338276747173,0.2832862923143503,0.4191705093397482,0.5623799177589659,3.9053353695108415,3.9053353695108415,3.9053353695108415,3.9053353695108415,2.0517706112568357
2006-08-09 23:00:00,4.036511410016502,1.0714707676490822,0.6802924786218083,0.5084339509059146,0.47627756270620275,6.77298616989951,6.77298616989951,6.77298616989951,6.77298616989951,1.8940316372636241
2006-08-10 00:00:00,2.1380648224230594,0.40088063599103896,0.2832862923143503,0.3882776539154811,0.39896205063745577,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9612265788739975
2006-08-10 01:00:00,2.13806482242306,0.6680378181015835,0.5485008634230842,0.4224405588210274,0.3989620506374558,4.176006113406211,4.176006113406211,4.176006113406211,4.176006113406211,2.123464070012353
2006-08-10 02:00:00,2.1380648224230594,0.40088063599103896,0.2832862923143503,0.3882776539154811,0.39896205063745577,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9599003329938736
2006-08-10 03:00:00,2.1380648224230594,0.7580927886201888,0.36037476660210577,0.684150893570545,0.5721276839010674,4.512810955116967,4.512810955116967,4.512810955116967,4.512810955116967,2.2032888090427654
2006-08-10 04:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9585615887912953
2006-08-10 05:00:00,2.13806482242306,0.5528746533552568,0.4108510153454433,0.4247777447869674,0.3989620506374558,3.9255302865481836,3.9255302865481836,3.9255302865481836,3.9255302865481836,2.05557534370035
2006-08-10 06:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9598794721691142
2006-08-10 07:00:00,3.310041130022729,0.5945141953868831,0.33134131089994834,0.7450448528301593,0.39896205063745577,5.379903539777176,5.379903539777176,5.379903539777176,5.379903539777176,1.8774178011084341
2006-08-10 08:00:00,2.211506398797928,0.9633495128415179,1.0460792061766875,1.1144277484648608,0.693899662214693,6.0292625284956864,6.0292625284956864,6.0292625284956864,6.0292625284956864,2.458593503824695
2006-08-10 09:00:00,2.6576235631795226,1.3633674438045102,1.2206461122948153,1.3759450594051885,0.9221111718047472,7.5396933504887835,7.5396933504887835,7.5396933504887835,7.5396933504887835,2.3573878566434034
2006-08-10 10:00:00,3.4886512752595373,1.7915468799132421,1.2876613365846792,1.5966350734044918,1.047157479307418,9.21165204446937,9.21165204446937,9.21165204446937,9.21165204446937,2.1380351818759467
2006-08-10 11:00:00,3.3889348324559365,1.9999154729533835,1.0485243150843975,0.9002435372282889,0.5293769953776796,7.866995153099686,7.866995153099686,7.866995153099686,7.866995153099686,2.0817019492328797
2006-08-10 12:00:00,3.4889299169774093,1.8960632284698582,1.4018871787684972,1.220001644561622,0.9365952849763206,8.943477253753708,8.943477253753708,8.943477253753708,8.943477253753708,2.1317116266392473
2006-08-10 13:00:00,6.927788005108137,1.8505695324989986,1.4164314615717515,1.2690578545114473,0.943641808232708,12.407488661923042,12.407488661923042,12.407488661923042,12.407488661923042,1.85030320408342
2006-08-10 14:00:00,3.551359843627607,2.0010030670012315,1.225345556333076,1.0681914351569262,1.1583662335158351,9.004266135634676,9.004266135634676,9.004266135634676,9.004266135634676,2.126298067288362
2006-08-10 15:00:00,6.406352383877462,1.8535372445994893,1.3098205464353825,1.4729110953361664,1.8026183200285781,12.845239590277078,12.845239590277078,12.845239590277078,12.845239590277078,1.8790204518244797
2006-08-10 16:00:00,6.708870012505555,1.6874106481187976,1.2409155505907508,1.2762690986742116,1.931774280387763,12.845239590277078,12.845239590277078,12.845239590277078,12.845239590277078,1.867322582141234
2006-08-10 17:00:00,2.8524026241797533,1.191023219058248,1.2153266767185384,1.221369597195908,1.8840240386483034,8.364146155800752,8.364146155800752,8.364146155800752,8.364146155800752,2.3888564668524355
2006-08-10 18:00:00,2.787556258328763,0.7928680814065313,0.8811851505619586,0.5306145120731545,1.14511868211667,6.137342684487077,6.137342684487077,6.137342684487077,6.137342684487077,2.118578856225419
2006-08-10 19:00:00,2.595126782209526,0.7049150439441934,0.30168665087837504,1.2648126654724183,0.3989620506374558,5.265503193141969,5.265503193141969,5.265503193141969,5.265503193141969,2.0793606798522433
2006-08-10 20:00:00,2.3793572160128433,0.674697885933666,0.39994302972915174,1.1722029528892244,0.3989620506374558,5.025163135202341,5.025163135202341,5.025163135202341,5.025163135202341,2.1489201554739026
2006-08-10 21:00:00,2.13806482242306,0.6011676761126772,0.39419220601853666,1.0241374110608916,0.9285843847628708,5.086146500378035,5.086146500378035,5.086146500378035,5.086146500378035,2.329016255053842
2006-08-10 22:00:00,2.13806482242306,0.5581901940861675,0.3656511439640743,0.9473037043979056,0.7865119224206848,4.7957217872918925,4.7957217872918925,4.7957217872918925,4.7957217872918925,2.268409107119167
2006-08-10 23:00:00,2.1380648224230594,0.539572034513491,0.2832862923143503,1.0083240427098357,0.5460812838909617,4.515328475851698,4.515328475851698,4.515328475851698,4.515328475851698,2.2043659088025422
2006-08-11 00:00:00,5.051010709243835,0.40088063599103896,0.3532640752651578,0.38827765391548114,0.3989620506374558,6.592395125052969,6.592395125052969,6.592395125052969,6.592395125052969,2.029985539364083
2006-08-11 01:00:00,4.532978291654814,0.5014754134795416,0.30461318031676643,0.513026544192224,0.4897805137993204,6.341873943442666,6.341873943442666,6.341873943442666,6.341873943442666,1.8673067983999085
2006-08-11 02:00:00,2.1380648224230594,0.43485928589562906,0.2832862923143503,0.3882776539154811,0.43857068701711927,3.683078659422411,3.683078659422411,3.683078659422411,3.683058741565639,1.9845862373554484
2006-08-11 03:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9630205030582644
2006-08-11 04:00:00,2.1380648224230594,0.40088063599103896,0.2832862923143503,0.6635278679087726,0.39896205063745577,3.8848400507517864,3.8848400507517864,3.8848400507517864,3.8847216692746773,2.041596900944052
2006-08-11 05:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.5977702059000457,0.3989620506374558,3.8189640072659508,3.8189640072659508,3.8189640072659508,3.8189640072659508,2.0248196455329226
2006-08-11 06:00:00,2.13806482242306,0.5657533478181564,0.7277702029958327,0.38827765391548114,0.3989620506374558,4.218828077789986,4.218828077789986,4.218828077789986,4.218828077789986,2.1319717952549366
2006-08-11 07:00:00,2.7903426487715466,0.9644181307215695,1.044569376338641,1.0853237951317143,0.3989620506374558,6.283616001600928,6.283616001600928,6.283616001600928,6.283616001600928,2.175358950985986
2006-08-11 08:00:00,2.697291823919326,0.4194051594873942,1.4164314615717515,0.5759038517785438,0.5961275374609543,5.7051598342179695,5.7051598342179695,5.7051598342179695,5.7051598342179695,2.121215695683899
2006-08-11 09:00:00,3.2894092593068294,0.6817758844092233,1.4164314615717513,0.74046386776905,0.7587281122152534,6.8868085852721075,6.8868085852721075,6.8868085852721075,6.8868085852721075,2.0423137908398377
2006-08-11 10:00:00,4.5545933663341795,1.333291197638006,1.413877928701075,1.2031931126171083,1.077708379302257,9.582663984592626,9.582663984592626,9.582663984592626,9.582663984592626,1.9579767020403662
2006-08-11 11:00:00,3.647238255343074,1.9950507025586954,0.9030652823360863,1.0516404083189606,0.5492135900189034,8.14620823857572,8.14620823857572,8.14620823857572,8.14620823857572,2.046149543500414
2006-08-11 12:00:00,6.927788005108136,2.0044031799551947,1.4164314615717515,1.443302873720024,0.8124530103659141,12.604558673340035,12.604558673340035,12.604558673340035,12.604378530721021,1.8557663876576416
2006-08-11 13:00:00,6.57746234375811,1.903044150332443,1.2042216396135605,1.6910600063140424,1.4694514502589242,12.845239590277078,12.845239590277078,12.845239590277078,12.845239590277078,1.8742794528781932
2006-08-11 14:00:00,2.2646122683471264,2.0019746998186143,0.9480392329660438,0.8743732447789732,1.4497917556302675,7.5387912015410246,7.5387912015410246,7.5387912015410246,7.5387912015410246,2.6513430574002075
2006-08-11 15:00:00,2.917501739242544,1.2132293056219512,1.0123845164752217,1.9084410350234606,1.3751032230063693,8.426659819369547,8.426659819369547,8.426659819369547,8.426659819369547,2.330875037577138
2006-08-11 16:00:00,5.52165216851355,1.351074995950265,1.0813816869463464,0.7790026086953663,1.9739122113519927,10.70695167710755,10.70695167710755,10.70695167710755,10.70702367145752,1.9685966242663446
2006-08-11 17:00:00,5.295764090864078,1.2552013139221336,1.1156492678835075,0.8748832822107703,1.9241019929888963,10.465599947869386,10.465599947869386,10.465599947869386,10.465599947869386,1.9107459819884836
2006-08-11 18:00:00,4.444825447512183,1.5321851556770376,0.4059962830060221,1.0972781393424453,1.218235214253963,8.698520239791652,8.698520239791652,8.698520239791652,8.698520239791652,1.9622575284042603
2006-08-11 19:00:00,3.8520359477612183,1.2318700894649541,0.6848293101563714,0.8135171992052628,0.8094083920407242,7.391660938628531,7.391660938628531,7.391660938628531,7.391660938628531,1.9447277595193677
2006-08-11 20:00:00,3.428652275933737,1.0440549270524966,0.2869026440299194,0.6656874923110284,0.5949525390653423,6.020249878392524,6.020249878392524,6.020249878392524,6.020249878392524,1.9142834305883432
2006-08-11 21:00:00,2.13806482242306,0.46871844035386206,0.561652038400723,0.6312551804446823,0.5267923463696149,4.326482827991942,4.326482827991942,4.326482827991942,4.326482827991942,2.160087617065556
2006-08-11 22:00:00,4.535809022808274,0.9339899190708705,0.556272673439125,0.5461293260090931,0.3989620506374558,6.971162991964818,6.971162991964818,6.971162991964818,6.971162991964818,1.8694047347311296
2006-08-11 23:00:00,4.636531612938485,0.9215828404919897,0.35789112322342415,0.43394229536144424,0.756348612797339,7.106296484812681,7.106296484812681,7.106296484812681,7.106296484812681,1.9987904008924067
2006-08-12 00:00:00,2.13806482242306,0.7271367405682345,0.2832862923143503,0.43147592795963624,0.41961116277478655,3.9995749460400676,3.9995749460400676,3.9995749460400676,3.9995749460400676,2.076000772557059
2006-08-12 01:00:00,2.13806482242306,0.6551844484073326,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.863991918761598,3.863991918761598,3.863991918761598,3.8637752676976795,2.0388613327128593
2006-08-12 02:00:00,3.3281476396778684,0.6214524435966615,0.2832862923143503,0.5746388705672716,0.3989620506374558,5.2064872967936076,5.2064872967936076,5.2064872967936076,5.2064872967936076,1.8509475203863184
2006-08-12 03:00:00,3.1229997206533042,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,4.59440635351163,4.59440635351163,4.59440635351163,4.59440635351163,1.8068989702866831
2006-08-12 04:00:00,2.8484208264418083,0.49246238558270783,0.2832862923143503,0.38827765391548114,0.3989620506374558,4.411409208891803,4.411409208891803,4.411409208891803,4.411409208891803,1.8486706577984295
2006-08-12 05:00:00,2.13806482242306,0.49305300842965066,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.7016438277199977,3.7016438277199977,3.7016438277199977,3.7016438277199977,1.9927453729748081
2006-08-12 06:00:00,2.13806482242306,0.5333792017143175,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.741970021004665,3.741970021004665,3.741970021004665,3.741970021004665,2.0043728939373997
2006-08-12 07:00:00,3.639502976843728,0.40088063599103896,0.929447169073554,0.40846204460075075,0.39896205063745577,5.777254877146527,5.777254877146527,5.777254877146527,5.777254877146527,1.944248801562331
2006-08-12 08:00:00,2.13806482242306,0.4035176254137465,1.4164314615717515,0.7396704414371802,0.5918424420382066,5.289526792883945,5.289526792883945,5.289526792883945,5.289526792883945,2.402741265229321
2006-08-12 09:00:00,2.13806482242306,1.1104679087675657,1.4164314615717515,0.9145239229602308,0.7088211301173111,6.288309245839919,6.288309245839919,6.288309245839919,6.288309245839919,2.589983736215621
2006-08-12 10:00:00,2.13806482242306,0.6722764236069623,1.4164314615717515,0.969764640808416,0.7536747867508655,5.950212135161055,5.950212135161055,5.950212135161055,5.950212135161055,2.528199096835963
2006-08-12 11:00:00,2.13806482242306,1.4882741011378076,1.4153321064893853,0.7257061660880857,0.7944009860700743,6.561778182208414,6.561778182208414,6.561778182208414,6.561778182208414,2.6300655102268613
2006-08-12 12:00:00,2.13806482242306,2.002039667289205,0.8510367626967965,0.9474418638211562,0.5225569101655267,6.461140026395745,6.461140026395745,6.461140026395745,6.461140026395745,2.600945398723722
2006-08-12 13:00:00,2.44458612884403,2.004131871980845,1.0685360114475897,1.2394395732361079,1.0251654725520856,7.781859058060658,7.781859058060658,7.781859058060658,7.7818590580606575,2.4995965547993313
2006-08-12 14:00:00,2.923544760644569,1.6241944302722364,0.8249769338789348,0.6217168085514071,1.8494293376486557,7.843862270995802,7.843862270995802,7.843862270995802,7.843862270995802,2.2309744537063527
2006-08-12 15:00:00,2.13806482242306,1.9603481500284548,0.6873159030593956,0.5969072553630116,1.9946609476565644,7.3772970785304866,7.3772970785304866,7.3772970785304866,7.3772970785304866,2.7344405181248614
2006-08-12 16:00:00,3.900702380910876,0.5917075021705482,0.6027198140607094,1.3287329149494191,1.9733940544703916,8.397256666561946,8.397256666561946,8.397256666561946,8.397256666561946,2.1421982554898804
2006-08-12 17:00:00,2.13806482242306,1.3699923612850369,0.7958449380607341,1.3439281734025874,1.9911871387925832,7.639017433964002,7.639017433964002,7.639017433964002,7.639017433964002,2.7723099399580007
2006-08-12 18:00:00,2.13806482242306,1.7306311041161198,0.8627690751973918,0.6064260813974528,0.9736008270944072,6.3114919102284315,6.3114919102284315,6.3114919102284315,6.3114919102284315,2.5586638008830285
2006-08-12 19:00:00,2.13806482242306,1.3400551423265616,0.2832862923143503,0.5001501851589176,0.7805653893377311,5.042121831560621,5.042121831560621,5.042121831560621,5.042121831560621,2.3230438376749807
2006-08-12 20:00:00,2.13806482242306,0.47438559697697535,0.2832862923143503,0.49796168795935514,0.3989620506374558,3.792806910222703,3.792806910222703,3.792806910222703,3.792660450311197,2.016589221059566
2006-08-12 21:00:00,2.13806482242306,0.5695564467465843,0.2832862923143503,0.5283809304536902,0.5733531229778901,4.092641614915575,4.092641614915575,4.092641614915575,4.092641614915575,2.0997119277213403
2006-08-12 22:00:00,2.1380648224230594,0.5216712126925818,0.2832862923143503,0.6887006406879118,0.502007372985375,4.133730341103279,4.133730341103279,4.133730341103279,4.133730341103279,2.108436264156234
2006-08-12 23:00:00,4.055307123637555,0.48751261741779495,0.5884426228980437,0.5566699885156865,0.5558537321992902,6.243786084668371,6.243786084668371,6.243786084668371,6.243786084668371,1.8816674508943
2006-08-13 00:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9599344062182085
2006-08-13 01:00:00,2.1380648224230594,0.40088063599103896,0.2832862923143503,0.6742007640407395,0.39896205063745577,3.895394565406644,3.895394565406644,3.895394565406644,3.895394565406644,2.047391417841957
2006-08-13 02:00:00,2.537039765615976,0.40088063599103896,0.3555966374581661,0.38827765391548114,0.3989620506374558,4.080756743618118,4.080756743618118,4.080756743618118,4.080756743618118,1.892820564243571
2006-08-13 03:00:00,2.3597354535307353,0.40088063599103896,0.31212445373618325,0.5565349980354055,0.3989620506374558,4.028237591930819,4.028237591930819,4.028237591930819,4.028237591930819,1.9558896487596473
2006-08-13 04:00:00,2.168084288081432,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.639490920939758,3.639490920939758,3.639490920939758,3.639490920939758,1.9556076414721595
2006-08-13 05:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.3989620506374558,3.609471455281386,3.609471455281386,3.609471455281386,3.609471455281386,1.9656976811143667
2006-08-13 06:00:00,2.13806482242306,0.40088063599103896,0.2832862923143503,0.38827765391548114,0.44631986227076786,3.6570542364328764,3.6570542364328764,3.6570542364328764,3.656829266914698,1.9810795470510014
2006-08-13 07:00:00,2.1859723372885465,0.40088063599103896,0.4672555173790103,0.5494232223004173,0.3989620506374558,4.002493763596469,4.002493763596469,4.002493763596469,4.002493763596469,2.0474397050343294
2006-08-13 08:00:00,2.13806482242306,0.40088063599103896,1.415882493326704,0.38827765391548114,0.3989620506374558,4.7421108782017996,4.7421108782017996,4.7421108782017996,4.74206765629374,2.2800152209258178
2006-08-13 09:00:00,2.13806482242306,0.6408892312266051,1.416422874730077,0.8467587743660013,0.3989620506374558,5.4410977533831995,5.4410977533831995,5.4410977533831995,5.4410977533831995,2.4350050232872515
2006-08-13 10:00:00,2.5861137117203663,1.0666104795824558,1.4164314615717515,1.1162822083665822,0.5893927076358313,6.774830568876988,6.774830568876988,6.774830568876988,6.774830568876988,2.303279657688992
2006-08-13 11:00:00,2.13806482242306,1.5705320878689473,1.271593554404832,0.4946855467755267,0.3989620506374557,5.873838062109822,5.873838062109822,5.873838062109822,5.873838062109822,2.490532479577422
2006-08-13 12:00:00,2.401262984446833,1.7728368453367565,0.9191941162112136,0.6438259171653493,0.3989620506374558,6.136081913797607,6.136081913797607,6.136081913797607,6.136081913797607,2.3354534470246104
2006-08-13 13:00:00,2.471949832125035,2.0015621964678036,0.45508328368806633,1.399055283392396,0.5630146784182526,6.890665274091553,6.890665274091553,6.890665274091553,6.890665274091553,2.383845490016103
2006-08-13 14:00:00,2.732932112085162,2.0028470213371623,1.058121044709786,1.5115267930698115,1.045343859239894,8.350770830441817,8.350770830441817,8.350770830441817,8.350770830441817,2.3667156461508294
2006-08-13 15:00:00,2.13806482242306,1.7875413729539273,0.5307025257587,1.468788105729093,1.557130221500522,7.482227048365303,7.482227048365303,7.482227048365303,7.482227048365303,2.7329700640130636
2006-08-13 16:00:00,2.13806482242306,1.1578809420750211,0.5479332243191826,1.4148011152189648,1.7827893622381081,7.041469466274337,7.041469466274337,7.041469466274337,7.041469466274337,2.6694413648780353
2006-08-13 17:00:00,2.13806482242306,1.1884315315719074,0.5356041858570324,0.7330760401685512,1.6487967549110987,6.243973334931649,6.243973334931649,6.243973334931649,6.243973334931649,2.54570581975615
2006-08-13 18:00:00,2.13806482242306,1.0304992906907595,1.0853259382540068,0.7261284404969066,1.0893098494135054,6.069328341278236,6.069328341278236,6.069328341278236,6.069328341278236,2.516149352808559
2006-08-13 19:00:00,2.13806482242306,0.7698040693153491,0.8555338484299011,0.8800431478549093,1.1725922628107708,5.81603815083399,5.81603815083399,5.81603815083399,5.81603815083399,2.470842153078747
2006-08-13 20:00:00,2.13806482242306,0.4968769301424252,0.2832862923143503,0.70747099229288,0.487583112383833,4.113282149556548,4.113282149556548,4.113282149556548,4.113282149556548,2.101517572599904
2006-08-13 21:00:00,2.13806482242306,1.055534988762903,0.2832862923143503,0.5096311391068813,0.7354610316975858,4.721978274304781,4.721978274304781,4.721978274304781,4.721978274304781,2.253371871858462
2006-08-13 22:00:00,2.1380648224230594,0.40088063599103896,0.2832862923143503,0.3882776539154811,0.5371128178382667,3.747622222482197,3.747622222482197,3.747622222482197,3.747622222482197,2.0059628505119607
